Id_company,Company Name,Id_company,Address,Website ,Email ,Phone ,MST ,Establish year,Size ,Key customers ,Key Product ,Notes 
u77ez30d,CÔNG TY DÂY ĐỒNG VIỆT NAM CFT,u77ez30d,"Khu Công Nghiệp Long Đức: Đường D3-3, Xã Long Đức Huyện Long Thành,T.Đồng Nai",https://cft-vietnam.com/,,02513.833.500,,1996,,,"copper rod, copper wire, fine wire ",
r77ac68l,Công ty Cổ phần Dây và Cáp SACOM,r77ac68l,"Đường số 4, KCN Long Thành, xã Tam An, huyện Long Thành, tỉnh Đồng Nai, Việt Nam",https://www.sacom.com.vn/,,(0251)3514989,,1994,,,"copper wire, copper cable, electronic wire",
t47zm92b,CÔNG TY TNHH ĐỒNG KỸ THUẬT KOREA VIỆT NAM.,t47zm92b,"KCN Đồng Văn I, Phường Đồng Văn, Thị xã Duy Tiên, Tỉnh Hà Nam",https://kctvina.vn/,contacts@kctvina.vn,0226.3.577.001,,2007,32.614 m2,,Electromagnetic copper wire - Round copper wire - Braided copper wire ,
y96xs25p,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ KỸ THUẬT LÂM PHÚ,y96xs25p,"279A-281 Trương Thị Hoa, Phường Tân Thới Hiệp, Quận 12, TP. Hồ Chí Minh.",https://maycatdayedm.com/vi/,,0938.923.778,,,,,,
c99rr63l,Công ty TNHH Đồng Kỹ Thuật Korea Việt Nam (KCT),c99rr63l,"KCN Đồng Văn I, Phường Đồng Văn, Thị xã Duy Tiên, Tỉnh Hà Nam",https://kctvina.vn/,contacts@kctvina.vn,0226.3.577.001,,,,,,
y81iz16m,Công ty TNHH thiết bị công nghiệp HT Sài Gòn,y81iz16m,"100/19 Quốc lộ 1A, Khu phố 4, Phường Hiệp Bình Phước, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",bacdanskf.com,bacdanhtsaigon@gmail.com,0849.485.891,0317878273,,,,,
j78ss92b,Công ty TNHH Thiết bị công nghiệp BNS Việt Nam,j78ss92b,"Số 172 C4 KĐT Mới Đại Kim – Định Công, P. Đại Kim, Q. Hoàng Mai, Tp. Hà Nội",https://bnsvn.com.vn/,inforbnsvn@gmail.com,0934.528.398,0109983887,,,,,
o73fq55t,Công Ty TNHH Thương Mại Dịch Vụ Diệu Linh Hoàng,o73fq55t,"Số 13/33 Khu Phố Bình Hòa , P. Lái Thiêu, TP. Thuận An, Bình Dương",www.bacdandieulinhhoang.com,duan.hoangsp@yahoo.com,0985355435,,,,,,
b46yx28v,Công Ty TNHH Thiết Bị Công Nghiệp Huy Khang,b46yx28v,"Số 1368 Hẻm 1423/286, Khu phố Vườn Dừa, Phường Phước Tân, Thành Phố Biên Hoà, Đồng Nai",www.phutunghuykhang.com,phutunghuykhang@gmail.com,0909 158 286,03603755214,,,,,
l70no28s,Công Ty TNHH MTD Trading,l70no28s,"Số 5 đường 23, Khu phố 3, P. Linh Chiểu, TP. Thủ Đức, TP. Hồ Chí Minh",www.bacdannhapkhau.com,mtdtrading2050@gmail.com,0916 90 44 55,0312864799,,,,,
x91jr36z,Công Ty TNHH Đầu Tư Và Thương Mại VMT,x91jr36z,"Lô 8.2 - 01 Khu Đô Thị Mới Phía Tây, Phường Tân Bình, Thành Phố Hải Dương, Hải Dương",www.vongbi24h.com,info.vongbi24h@gmail.com,0904 287 088,,,,,,
k37hg77d,Công Ty TNHH Một Thành Viên Thương Mại Hải Lan,k37hg77d,"Số 34, Đường Số 19, KDC Bình Hưng, H. Bình Chánh, TP. Hồ Chí Minh (TPHCM)",,hungminh1073@gmail.com,094 985 0608,0306040560,,,,,
t17gk83p,CÔNG TY TNHH THIÊN PHÚ HÓA,t17gk83p,"7G/2, KP 1B, P. An Phú, TX. Thuận An, Bình Dương",www.bacdantph.com,curoa.tph@gmail.com,0912 408 408,,,,,,
l11se79x,CÔNG TY TNHH MỘT THÀNH VIÊN TM & DV VẬN TẢI VÂN THANH TRANG,l11se79x,"73 Kỳ Đồng, phường Thanh Khê Đông, Quận Thanh Khê, Tp. Đà Nẵng",https://vongbibacdannhat.com/,buianhtuan10101973@gmail.com,0905 951 935,0401358995,,,,,
s86tu95i,CÔNG TY TNHH ĐẦU TƯ XUẤT NHẬP KHẨU VÀ THƯƠNG MẠI AN PHÁT,s86tu95i,"Nhà 25 – DV01 – Lô 01 Nguyễn Khắc Hạnh, phường Mộ Lao, quận Hà Đông, Thành phố Hà Nội, Việt Nam",www.vongbianphat.com,vongbianphat@gmail.com,0913642686,,,,,,
d72za22f,CÔNG TY TNHH XNK KHANG NINH,d72za22f,"Số 89 đường Hoàng Ngọc Phách, phường Kênh Dương, quận Lê Chân, Hải Phòng",https://xnkkhangninh.com/,zwzgroup1@gmail.com,0904 339 266,,,,,,
b25rg58r,NHÀ PHÂN PHỐI BẠC ĐẠN TÀI PHÁT,b25rg58r,"Số 152/14/2, Tổ 6, Ấp Bình Lâm, Xã Lộc An, Huyện Long Thành, Đồng Nai",http://bacdantaiphat.com/,bacdanducphat@gmail.com,0978 55 00 79,,,,,,
s40iy10v,CÔNG TY TNHH THƯƠNG MẠI VÒNG BI THẾ GIỚI,s40iy10v,"270/9A, KP3A, Đường TTH02, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",https://vongbigiare.vn/,admin@vongbithegioi.com.vn,0838917748,,,,,,
i49gb42l,CÔNG TY TNHH TM THIẾT BỊ CÔNG NGHIỆP HUYỀN TRANG,i49gb42l,"66/07/12 Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TP. HCM",https://huyentrang.com.vn/,ietc@huyentrang.com.vn,0934.17.6969,0309475312,,,,,
b19jz13d,Công ty TNHH TM & DV XNK Tân Hiệp Sanh,b19jz13d,"C4/14, ấp 3, xã Tân Kiên, huyện Bình Chánh, Thành phố Hồ Chí Minh",www.ineco.vn,dg.bizinfo@gmail.com,097 58 58 168,0314850336,,,,,
l79oj32d,CÔNG TY CỔ PHẦN CÔNG NGHIỆP TRƯỜNG PHÁT,l79oj32d,"Nhà 25 – DV01 – Lô 01 Nguyễn Khắc Hạnh, phường Mộ Lao, quận Hà Đông, Thành phố Hà Nội, Việt Nam",www.vongbitruongphat.com,truongphat.tpjsc@gmail.com,0913 642 686,,,,,"Vòng bi, gối đỡ",
w29qp17x,Công Ty TNHH Kinh Doanh Thiết Bị Công Nghiệp Mỹ Phước,w29qp17x,"Khu ECOHOME1, Đường R9B-6, Số A2-24, P. Thới Hòa, TP. Bến Cát, Bình Dương",http://bacdanmiennam.com/,thietbicongnghiep.bc@gmail.com,933715071,,,,,"vòng bi, dây cubua, nhông xích và băng tải ",
m37vf86r,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU VÒNG BI HƯNG THỊNH PHÁT,m37vf86r,"Số 2 ngách 214/40, ngõ 215 Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",http://vongbihungthinhphat.bizz.vn/,htpvongbi886@gmail.com,0913 943 486,,,,,,
t62mn71z,Công Ty TNHH thương mại Tân Đại Long,t62mn71z,"396 Hồng Bàng, Phường 16, Quận 11, TP.Hồ Chí Minh ",www.vongbikg.com,info@tandailongbearings.com.vn,028 3969 9384,,,,,,
h68ue37t,Công ty TNHH Trường Thành,h68ue37t,"Số 21, Liền kề 15, Khu Đô Thị Văn Phú, Hà Đông, Hà Nội",Vongbitruongthanh.com,admin@vongbitruongthanh.vn,0931863888,,,,,Vòng bi - dây curoa ,
p29ka19r,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ CÔNG NGHỆ TST VIỆT NAM,p29ka19r,"Số 24 dãy E, khu Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",,vantao@tstvietnam.vn,0988.920.565,0106074788,,,,,
v85ht91h,Sao Việt ,v85ht91h,"Trần Văn Khánh, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh",https://thegioi-congnghiep.com/,saoviettinfor@gmail.com,0947.987.668,,,,,,
w23vc63t,CÔNG TY TNHH TITANIUM SYNERGY VIỆT NAM,w23vc63t,"Lầu 10, 25 Hoàng Hoa Thám, phường 6, quận Bình Thạnh, Tp. Hồ Chí Minh.",https://www.titaniumsynergy.com/,trananhthu@coex.vn,"84 (0)936 120 196 (Mobile, Zalo)",0315307926,2018,Medium,,,
m21pw11o,FSI VIET NAM COMPANY LIMITED,m21pw11o,"Số 226 đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",www.fsivietnam.net,infor@fsivietnam.net,2462726969,103812250,2009,Medium,,,
c86km64n,CÔNG TY TNHH NGŨ KIM HƯNG LONG,c86km64n,"(Thuê xưởng XN Giấy Tiến Thành) khu Cầu Ngà, Phường Vân Dương, Thành phố Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",http://nhomhunglongvn.com/,congtyhunglongbn@gmail.com.,0388 61 5559 – 032 963 9898.,2300935819,2016,Small ,,,
d97mr40t,THIẾT BỊ TRAO ĐỔI NHIỆT DTP - CÔNG TY CỔ PHẦN KỸ THUẬT CÔNG NGHỆ DTP,d97mr40t,"759/7A Hương Lộ 2, Khu Phố 2, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh (TPHCM)",www.dtptech.vn,info@dtptech.vn,"0968803454, 0968872457",0317003578,2021,Medium,,,
m53og30s,Công Ty TNHH Kim Loại VT,m53og30s,"39/12 Đường Gò Dưa, P. Tam Bình, Q. Thủ Đức, TP. Hồ Chí Minh (TPHCM)",www.nikeninox.com,saletitaninox@gmail.com,0399 884 068 ,0315262665,2018,Medium,,,
m12mh77j,Công Ty TNHH Công Nghiệp Quốc Tế Châu Dương,m12mh77j,"Tầng 10, Toà Nhà Ladeco, 266 Đội Cấn, P. Liễu Giai, Q. Ba Đình, Hà Nội",www.chauduongsteel.net,hoquyvuongfengyang@gmail.com,0982 490 238,0106355242,2007,Medium,,,
h92jn82y,Công Ty TNHH Kim Loại G7,h92jn82y,"133/14/1E Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP. Hồ Chí Minh (TPHCM)",www.kimloaig7.com,kimloaig7.com@gmail.com,0909 304 310,0314801755,2018,Medium,,,
w74ez86a,Công Ty TNHH TM DV Thép Khánh Nam,w74ez86a,"180 Bình thành, KP 4, P. Bình Hưng Hòa, Q. Bình Tân, TP. Hồ Chí Minh (TPHCM)",www.haihoaphat.com,satthepkhanhnam@gmail.com,0938 373 636,0314503124,2017,Medium,,,
r66lr92q,Công Ty TNHH Một Thành Viên Vật Liệu Titan,r66lr92q,"133/14/5 Bình Thành, P. Bình Hưng Hòa B, Q. Bình Tân, TP. Hồ Chí Minh (TPHCM)",www.titaninox.vn,titaninox.vn@gmail.com,0902 280 582,0312983281,2014,Small,,,
w29kl15k,Xi Mạ Vũ Tấn - Công Ty TNHH Thương Mại Kỹ Thuật Vũ Tấn,w29kl15k,"Đường Liên Khu 5-6, Khu Phố 9, Phường Bình Hưng Hòa B, Quận Bình Tân, Tp. Hồ Chí Minh.",www.vutanco.com,sale2@vutanco.com,0932 630 089,0312654336,2014,Medium,,,
x65zp59q,NIPPON MOLD STEEL VIETNAM,x65zp59q,"162 XA LỘ HÀ NỘI, KHU PHỐ QUYẾT THẮNG, PHƯỜNG BÌNH THẮNG, TP DĨ AN, BÌNH DƯƠNG",https://nipponmoldsteel.com/,,02513.811.381,,,,,"steel, aluminum, copper",
y75ru66t,CÔNG TY TNHH TM KT THIÊN ĐĂNG,y75ru66t,"157/7, Tổ 7, Khu Phước Long, Thị Trấn Long Thành, Huyện Long Thành, Tỉnh Đồng Nai",https://thiendang.com.vn/,sales@thiendang.com.vn,1900-8180,,2018,,,thép - inox - nhôm,
o46nq19t,CÔNG TY TNHH KIM KHÍ FUJI VIỆT NAM,o46nq19t,"Số 13 Quốc Lộ 51, Khu Phố Đồng, Phường Phước Tân, Thành Phố Biên Hoà , Đồng Nai",https://fujimetal.vn/,info@fujivina.com,1900 599 834,03602730432,2018,,,,
y95bx88g, Công Ty TNHH Thương Mại Xuất Nhập Khẩu Hà Khánh,y95bx88g,"Số 360, QL 1A, KP. 3, P. Tam Bình, Thành Phố Thủ Đức, TP. Hồ Chí Minh, Việt Nam",https://inoxhakhanh.com.vn/,innoxhakhanh@gmail.com,02839.139.168,0312350987,,,,inox ,
z15qc33y,INOX Tấn Thành,z15qc33y,"496A/19 Ấp1, Xã An Phú Tây, Huyện Bình Chánh, TP. Hồ Chí Minh",https://inoxtanthanh.com/,tanthanh.steel168@gmail.com,0969 36 37 38,,2004,250,,,
j90rh27a,Kim Khí Việt Anh ,j90rh27a,KCN Duyên Thái - H.Thường Tín - Hà Nội,https://inoxvietanh.vn/,inoxvietanh69@gmail.com ,0973.462.975,,,,,,
q68ld68j,CÔNG TY TNHH MTV INOX KÍNH THÀNH,q68ld68j,"856 Trường Chinh, Quận Cẩm Lệ, Tp. Đà Nẵng",http://inoxkinhthanh.com/,inoxkinhthanh@gmail.com,(0236) 222 9594,,,,,,
j71dl52p,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI KIM LOẠI AN PHƯỚC,j71dl52p,"94/20/5 Đường số 2, Kp.6, P.Hiệp Bình Phước, TP.Thủ Đức, TP.Hồ Chí Minh",inoxanphuoc.com.vn,inoxanphuoc@gmail.com,0903.103.916,0318184768,,,,,
d92fi33k,Inox Tiên Phong - Công Ty TNHH Inox Tiên Phong,d92fi33k,"Lô M3-37 Đường Số 28, KDC Vĩnh Phú 2, Phường Vĩnh Phú, Thành Phố Thuận An, Bình Dương, Việt Nam",https://inoxtienphong.com.vn/,salestienphong1@gmail.com,0961.744.740,,,,,,
z89up42l,CÔNG TY TNHH CÔNG NGHIỆP NAM THUẬN PHÁT,z89up42l,"Tổng kho kim khí số 1, Tam Hiệp, Thanh Trì, Hà Nội",www.namthuanphatgroup.com,,0936.41.5758,,,,,,
c66fx52m,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI & XUẤT NHẬP KHẨU THỊNH PHÁT,c66fx52m,"967 Giải Phóng, P. Giáp Bát, Q. Hoàng Mai, Hà Nội",http://inoxthinhphat.com/,inoxthinhphat123@gmail.com,0942304316,,,,,,
c74ya14h,CÔNG TY TNHH THÉP KHÔNG GỈ VĨNH PHÁT,c74ya14h,"17 Đường 49A, Khu Phố 8, Phường Tân Tạo, Quận Bình Tân, TP. Hồ Chí Minh",www.thepkhonggi.com.vn,vinhphatinox@gmail.com,090 2727 070,,,,,,
l73bw21e,Công Ty TNHH Kim Loại Cường Quang,l73bw21e,"68 Lê Sát, P. Tân Quý, Q. Tân Phú, TP. Hồ Chí Minh, Việt Nam",https://inoxmauvietnam.com/,cuongquanginox@gmail.com,02838908668,0305660522,39542,,,,
x94mq50l,CÔNG TY TNHH TM SẢN XUẤT DV CƠ KHÍ PHẠM UY,x94mq50l,"Thôn Tây 3, Diên Sơn, Diên Khánh, Nha Trang, Khánh Hoà",www.inoxphamuy.com,cokhi777@gmail.com,(0258) 3876020,,,,,,
m93qp46u,Công Ty TNHH Thép H & D,m93qp46u,"Số Nhà 46, Ngõ 14 Nguyễn Lân, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",https://hdsteel.com.vn,duonghd@hdsteel.com.vn,0903 262 566,0101185325,2001,Medium,,"Aluminum, steel, copper, copper alloy",
a72jg94g,Garmco Metals - Công Ty TNHH Garmco Metals Việt Nam,a72jg94g,"Lô 1-1&2 Đường N3-2, KCN Long Đức, X. Long Đức, H. Long Thành, Đồng Nai",www.garmco.com,luudung.nguyen@garmco.com,0931 339 566,0313994751,2016,Large,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys)",
e58yf82b,Nhôm Thỏi Grvmetal - Công Ty TNHH Tái Chế Xanh Việt Nam,e58yf82b,"Lô 6,7,8 Bình Than, Khu Bồ Sơn 3, P. Võ Cường, TP. Bắc Ninh, Bắc Ninh",www.grvmetal.com,infor@grvmetal.com,0905 786 996,2301182244,2017,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Scrap - Buying Scrap",
g44tz21b,Công Ty Cổ Phần Nhôm Việt Pháp SHAL - Nhà Máy Nhôm Việt Pháp,g44tz21b,"Lô KT, KCN Phúc Sơn, Đường Trần Nhân Tông, P. Ninh Sơn, TP. Ninh Bình, Ninh Bình",www.vietphapshal.com.vn,sales@vietphapshal.com.vn,0988 899 691,2700793076,2015,Large ,,"Aluminum Profiles, Aluminum Profiles, Aluminum (Coils, Tubes, Sheets, Ingots, Alloys), Aluminum Glass",
c36lj51n,Nhôm Minh Dũng - Công Ty TNHH Nhôm Minh Dũng,c36lj51n,"Thửa Đất Số 11, Tờ Bản Đồ 50, Cụm CN Dốc Sặt, P. Trang Hạ, TX. Từ Sơn, Bắc Ninh",www.nhomminhdung.vn,minhdung.ltd.vn@gmail.com,0969 990 686,2300986940,2017,Small ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Copper Scrap, Aluminum, Iron, Steel",
l89sy21e,Công Ty TNHH Thương Mại Dịch Vụ Tín Hào Phong,l89sy21e,"48 Hà Tôn Quyền, Phường 12, Quận 5, TP. Hồ Chí Minh (TPHCM)",www.dongthautinhaophong.com,binhchautieu06@gmail.com,0903 31 44 41,304851531,2007,Large ,,"copper and copper alloys, aluminum, aluminum alloy, non-ferrous metal",
d65sk62t,Nhôm Hợp Kim An Phát Gia - Công Ty TNHH Xuất Nhập Khẩu Thương Mại An Phát Gia,d65sk62t,"398B Mã Lò, KP. 10, P. Bình Hưng Hòa A, Q. Bình Tân, TP. Hồ Chí Minh (TPHCM)",www.anphatgia.com,ctyanphatgia@gmail.com,0937 892 998,0312357622,2013,Large ,,"Non-ferrous Metals, Aluminum (Coils, Tubes, Sheets, Ingots, Alloys), Brass, Copper, Copper Sheets, etc. Copper Alloys",
n51vk38j,Kim Loại Màu Banhay - Công Ty Cổ Phần Banhay,n51vk38j,"Số 303 Vĩnh Hưng, Q. Hoàng Mai, Hà Nội",www.kimloaimau.banhay.vn,info@banhay.com,0981 611 919,0106161871,2013,Large ,,"Non-ferrous Metals, Aluminum (Coils, Tubes, Sheets, Ingots, Alloys), Brass, Copper, Copper Sheets, etc. Copper Alloys",
n91as25a,Thép Minh Phát - Công Ty TNHH MTV TM DV Minh Phát Steel,n91as25a,"96/51/22 Trương Văn Vĩnh, P. Tân Bình, TP. Dĩ An, Bình Dương",www.minhphatsteel.com,minhphatsteel68@gmail.com,0974 812 832,3703133947,2023,Large ,,"Mold Steel, Aluminum (Coils, Tubes, Sheets, Ingots, Alloys), Iron",
i84jr33m,Nhôm Hiến Thành - Công Ty Trách Nhiệm Hữu Hạn Hiến Thành,i84jr33m,"24 Tôn Đức Thắng, P. Trần Nguyễn Hãn, Q. Lê Chân, Hải Phòng",www.nhomhienthanh.com,nhomhienthanh1977@gmail.com,0936 424 888,0200449547,2002,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Household Appliances",
z80cy99b,Kim Loại Màu Hải Nguyên - Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Hải Nguyên,z80cy99b,"Số 2A Lý Tuệ, P. Tân Phú, Q. Tân Phú, TP. Hồ Chí Minh (TPHCM)",www.nhomhopkim.com,muabankimloaimau@gmail.com,0906 896 876,0312232221,2013,Small ,,"Non-ferrous Metals, Stainless Steel, Stainless Steel, Copper Alloy, Aluminum (Coils, Tubes, Sheets, Ingots, Alloys)",
u39wk95t,Nhôm Tín Kim - Công Ty Cổ Phần Nhựa Tín Kim,u39wk95t,"Số C2.7, Đường Đ3, KCN Đồng An 2, P. Hòa Phú, TP. Thủ Dầu Một, Bình Dương",www.tinkimplast.vn,tinkimplast@tinkimplast.vn,0247 3515996,3701748920,2010,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Shaped Aluminum, Shaped Aluminum Bars",
o90xm21m,Công Ty TNHH Sản Xuất Thương Mại Đức Thịnh,o90xm21m,"Số Nhà 24, Đường Số 36, Khu Đô Thị Vạn Phúc, P. Hiệp Bình Phước, TP. Thủ Đức, TP. Hồ Chí Minh (TPHCM)",www.nhomducthinh.com,kinhdoanh@inoxducthinh.com,0939 116 117,0305247749 ,2007,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Stainless steel bars, stainless steel",
l13fe40b,Công Ty TNHH Plastic Hồng Phúc,l13fe40b,"Đường 295, TT. Chờ, H. Yên Phong, Bắc Ninh",www.plastichongphuc.com,plastic.hongphuc@gmail.com,0961 495 678,2400793149,2016,Large ,,"Engineering Plastics, PVC, PP, PE, ABS, POM, PA,.. Aluminum (Coils, Pipes, Sheets, Ingots, Alloys)",
z44zv18z,Công Ty Cổ Phần Kim Loại Màu Và Nhựa Đồng Việt,z44zv18z,"Số 35, Đường số 10, P. An Lợi Đồng, Q. 2, Tp. Hồ Chí Minh",www.dovinametal.com,ntkcanh@dovinametal.com.vn,0937 493 131,0309174756,2009,Large ,,"Copper Wire, Copper Thread, Aluminum (Coils, Tubes, Sheets, Ingots, Alloys), PVC Plastic Granules",
w40bx45c,Công Ty TNHH Chế Biến Nhôm Liên Hòa,w40bx45c,"Khu phố 5, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",www.lienhoavn.com,carterhoangvn@gmail.com,0906 766 163,044090/GP-UB,2004,Large ,,"Scrap Copper, Aluminum, Iron, Steel, Aluminum (Coils, tubes, Sheets, Ingots, Alloys)",
h78il56q,Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Hoàn Nguyên,h78il56q,"404 Lý Thường Kiệt, P. 7, Q. Tân Bình, TP. Hồ Chí Minh (TPHCM)",www.sisco.vn,satthepsgltk@gmail.com,0913 804 736,0304908185,2007,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Stainless Steel, Stainless Steel",
l33yx28j,Công Ty Cổ Phần Pro Materials Việt Nam,l33yx28j,"80 Xa lộ Hà Nội, Phường Tân Phú, Thành Phố Thủ Đức, TP. Hồ Chí Minh (TPHCM)",www.pmvina.com,khanhly@pmvina.com,0915866556,0107008731,2015,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Shaped Aluminum, Shaped Aluminum Bars, Non-ferrous Metals",
o61np80t,Kim Loại Thiên Hương - Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Kim Loại Thiên Hương,o61np80t,"A2 Ô 22, Khu Dân Cư Thuận Giao, P. Thuận Giao, TX. Thuận An, Bình Dương",www.thienhuongvn.com,angel121730@yahoo.com,0935 353 182,3702584457,2017,Large ,,"Aluminum (Coils, Tubes, Sheets, Ingots, Alloys), Brass, Copper, Copper Sheets, etc. Copper Alloys",
b85in57v,CÔng Ty TNHH Sản Xuất Thương Mại Dịch Vụ Việt Khiêm,b85in57v,"8-9 Đường Số 6D, Khu TTCN Lê Minh Xuân, X. Tân Nhựt, H. Bình Chánh, TP. Hồ Chí Minh (TPHCM",www.nhomvietkhiem.com,minhduc.tindat@gmail.com,0938 312 020,0305045598,2000,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Wires, Electric Cables",
l47jw33r,Nhôm Cát Tường - Công Ty TNHH Xuất Nhập Khẩu Cát Tường,l47jw33r,"tòa Nhà Fortune, Số 7 Đường Sông Đà, Phường 2, Quận Tân Bình TP. Hồ Chí Minh (TPHCM)",www.aluminium.com.vn,sale.admin@fortune.com.vn,(028) 38687872,0302809598,2002,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys)",
a72kv92y,Công Ty TNHH Nhôm Hợp Kim Tân Quang,a72kv92y,"Lô A6-D, KCN Hiệp Phước, Xã Long Thới, H. Nhà Bè, TP. Hồ Chí Minh (TPHCM)",www.tanquangnhom.com,info@tanquangnhom.com,0982 272 271,0302911506,2003,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Copper Scrap, Aluminum, Iron, Steel",
t55uj39k,Công Ty TNHH Một Thành Viên Vinh Long,t55uj39k,"68B Khu Phố 2, Đồng Khởi, P. Trảng Dài, TP. Biên Hòa, Đồng Nai",www.nhomvinhlong.com,nhomvinhlong@gmail.com,0907 520 720,3601033333,2008,Large ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), Shaped Aluminum, Shaped Aluminum Bars",
k94lu25c,Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Phú Phú Hưng,k94lu25c,"659/5 Đường Mỹ Phước Tân Vạn, KP. 4, P. An Phú, TP. Thuận An, Bình Dương",www.thepphuphuhung.com,satthepphuphuhung@gmail.com,0903 556 669,3702348918,2015,Small ,,"Aluminum (Coils, tubes, Sheets, Ingots, Alloys), all kinds of steel",
x55rh50v,Công Ty Cổ Phần Sản Xuất Thương Mại Hà Thành An,x55rh50v,"Số 29/3, Đường Tân Thới Hiệp 07, KP. 3, P. Tân Thới Hiệp, Q. 12, TP. Hồ Chí Minh (TPHCM)",www.inoxhathanhan.com,thepkhonggihathanhan@gmail.com,0914 874 358,0312594422,2013,Large ,,"Stainless Steel, Stainless Steel, Aluminum (Coils, Tubes, Sheets, Ingots, Alloys)",
j61yg65p,Công Ty TNHH Sản Xuất - Thương Mại - Dịch Vụ Trần Hùng,j61yg65p,"106 Đường 47, KP. 8, P. Tân Tạo, Q. Bình Tân, TP. Hồ Chí Minh (TPHCM)",www.tranhungmetal.com,tranhungco@yahoo.com.vn,0975728241,0304992589,2007,Large ,,"Aluminum, steel, alloy",
